,worker_id,rev_id,toxicity,toxicity_score,gender,english_first_language,age_group,education
1316,1509,129410546883.0,58,285.0,male,0,30-45,masters
1317,1510,77306726029.0,29,202.0,male,0,18-30,bachelors
1318,1511,139528581077.0,93,-15.0,male,0,18-30,bachelors
1319,1512,126827140325.0,69,272.0,female,0,30-45,masters
1320,1513,119126508001.0,56,91.0,female,0,18-30,bachelors
1321,1514,140319433636.0,44,351.0,male,0,Under 18,hs
1322,1516,125983882684.0,33,-34.0,male,0,18-30,professional
1323,1517,127722787847.0,45,0.0,male,0,,hs
1324,1518,138345284334.0,114,206.0,female,0,30-45,professional
1325,1520,129380967717.0,89,-87.0,male,0,18-30,bachelors
1326,1521,131357998058.0,45,338.0,male,1,18-30,bachelors
1327,1522,122683936632.0,75,157.0,female,0,30-45,hs
1328,1523,82027492282.0,48,125.0,male,0,Under 18,hs
1329,1524,128685825351.0,51,39.0,male,0,18-30,professional
1330,1525,134499231137.0,49,45.0,female,0,30-45,some
1331,1526,85706639687.0,51,132.0,male,0,18-30,masters
1332,1527,104677168276.0,18,-11.0,male,0,18-30,hs
1333,1528,118980874843.0,49,-23.0,male,0,18-30,professional
1334,1529,124474532246.0,25,17.0,male,0,18-30,some
1335,1530,87674593558.0,79,80.0,female,0,18-30,hs
1336,1532,124922623467.0,34,329.0,male,0,18-30,hs
1337,1533,37944960988.0,17,79.0,male,0,18-30,professional
1338,1534,136596533896.0,98,122.0,female,0,18-30,bachelors
1339,1535,133201554109.0,58,221.0,male,0,18-30,bachelors
1340,1537,130767686137.0,45,-35.0,male,0,18-30,hs
1341,1538,64117890875.0,18,122.0,female,0,18-30,professional
1342,1540,129163168608.0,34,9.0,female,0,Over 60,hs
1343,1541,131352123283.0,24,343.0,female,0,Under 18,some
1344,1543,125861562976.0,53,95.0,male,0,18-30,hs
1345,1544,130219588148.0,23,515.0,male,0,18-30,bachelors
1346,1545,54920845612.0,44,59.0,female,1,45-60,professional
1347,1546,134803767547.0,67,-54.0,female,0,18-30,professional
1348,1547,74151945281.0,25,223.0,male,0,18-30,masters
1349,1548,131958276179.0,39,-9.0,female,0,30-45,masters
1350,1549,128728020522.0,33,278.0,male,0,18-30,hs
1351,1550,125866129182.0,54,-46.0,male,0,18-30,professional
1352,1552,127187258963.0,56,231.0,male,1,18-30,bachelors
1353,1554,133253509270.0,112,120.0,male,0,30-45,bachelors
1354,1555,116396983128.0,37,292.0,female,0,30-45,bachelors
1355,1556,135801142624.0,59,106.0,male,0,30-45,bachelors
1356,1557,132074382520.0,44,15.0,male,0,30-45,professional
1357,1559,136088703270.0,31,19.0,male,0,18-30,masters
1358,1560,125134378174.0,71,216.0,male,0,45-60,bachelors
1359,1562,119520382693.0,37,50.0,female,0,18-30,hs
1360,1563,132490076882.0,35,1.0,male,0,18-30,hs
1361,1564,137467477093.0,38,-12.0,male,0,30-45,hs
1362,1565,140404834452.0,39,15.0,male,0,18-30,hs
1363,1566,134638329874.0,50,0.0,male,0,18-30,masters
1364,1567,137435983519.0,75,164.0,female,1,45-60,bachelors
1365,1568,132648248473.0,66,164.0,male,0,18-30,bachelors
1366,1569,127547243599.0,69,301.0,male,0,45-60,hs
1367,1570,135428676758.0,68,263.0,male,0,30-45,professional
1368,1571,36087285013.0,28,9.0,female,0,30-45,hs
1369,1572,30107949535.0,10,3.0,male,0,18-30,bachelors
1370,1573,63000120513.0,24,-5.0,female,0,18-30,professional
1371,1574,128081580294.0,26,321.0,female,0,30-45,bachelors
1372,1575,127525288669.0,101,110.0,female,1,18-30,hs
1373,1577,130277817902.0,58,-66.0,female,1,45-60,bachelors
1374,1578,122187744987.0,33,12.0,female,0,18-30,bachelors
1375,1580,129044076673.0,44,1.0,female,0,18-30,hs
1376,1581,131072573025.0,79,238.0,male,0,45-60,professional
1377,1582,135752106481.0,51,-31.0,male,1,18-30,hs
1378,1583,112767638836.0,45,-7.0,male,0,30-45,bachelors
1379,1584,132008258994.0,99,98.0,male,0,18-30,hs
1380,1585,126656401005.0,74,-14.0,male,0,30-45,masters
1381,1586,135882609849.0,37,53.0,female,0,18-30,hs
1382,1588,129146210664.0,37,-24.0,male,0,30-45,professional
1383,1589,109909272020.0,24,78.0,female,0,30-45,professional
1384,1590,128375330669.0,33,-19.0,male,1,18-30,bachelors
1385,1591,129402199445.0,77,180.0,female,0,45-60,bachelors
1386,1592,137885183528.0,51,332.0,male,0,18-30,bachelors
1387,1593,133635344709.0,39,196.0,male,0,Under 18,hs
1388,1594,128049300859.0,48,-2.0,male,0,18-30,bachelors
1389,1595,139388870491.0,33,-25.0,male,0,18-30,professional
1390,1596,134919565392.0,43,338.0,male,0,18-30,hs
1391,1597,81061829546.0,30,65.0,male,0,18-30,masters
1392,1598,133337622593.0,93,184.0,female,0,45-60,bachelors
1393,1599,129407043630.0,91,228.0,female,0,18-30,hs
1394,1600,132939211344.0,90,-42.0,female,0,30-45,professional
1395,1601,127452270631.0,44,6.0,male,0,18-30,hs
1396,1602,129809893342.0,38,89.0,male,0,30-45,bachelors
1397,1603,124302210251.0,45,-33.0,male,0,18-30,masters
1398,1605,137000991987.0,86,74.0,female,0,30-45,masters
1399,1606,127908659668.0,37,-45.0,male,0,30-45,hs
1400,1607,134697021245.0,56,28.0,male,0,30-45,hs
1401,1608,129981179002.0,32,10.0,male,0,18-30,bachelors
1402,1609,119203934253.0,61,178.0,female,1,30-45,hs
1403,1610,104077787902.0,44,234.0,male,0,30-45,masters
1404,1612,132944027193.0,64,310.0,female,0,18-30,bachelors
1405,1613,132054534488.0,64,289.0,male,0,18-30,professional
1406,1615,1539642344.0,2,-1.0,male,1,18-30,professional
1407,1617,134512146617.0,46,-35.0,female,0,45-60,bachelors
1408,1618,129888111027.0,61,-50.0,female,0,45-60,bachelors
1409,1619,129032799602.0,90,108.0,female,0,18-30,bachelors
1410,1620,125631002733.0,55,303.0,male,1,18-30,none
1411,1621,132226129193.0,41,-4.0,female,0,18-30,hs
1412,1622,119054193096.0,39,-38.0,male,0,,bachelors
1413,1623,11322802376.0,6,8.0,female,1,30-45,bachelors
1414,1625,123819510202.0,60,-71.0,male,1,30-45,professional
1415,1626,16476206559.0,13,4.0,male,0,30-45,masters
1416,1627,139713619912.0,67,224.0,female,0,18-30,masters
1417,1628,31568119103.0,18,55.0,male,1,30-45,bachelors
1418,1629,106456670433.0,39,109.0,male,1,30-45,hs
1419,1630,132278427374.0,39,153.0,male,0,18-30,hs
1420,1631,128601538383.0,21,-22.0,male,0,18-30,hs
1421,1633,125685732524.0,41,348.0,male,0,30-45,bachelors
1422,1634,132317038204.0,63,-44.0,female,0,Under 18,hs
1423,1635,112072326655.0,43,28.0,male,0,18-30,hs
1424,1636,128099458544.0,22,369.0,female,0,18-30,hs
1425,1637,130495393818.0,104,-88.0,male,0,18-30,masters
1426,1638,135171389541.0,88,138.0,male,0,30-45,bachelors
1427,1639,84390496195.0,71,122.0,male,1,18-30,bachelors
1428,1640,100895231156.0,39,263.0,male,0,18-30,hs
1429,1641,130424522452.0,68,-28.0,male,0,18-30,hs
1430,1642,126974532369.0,136,143.0,male,0,30-45,masters
1431,1644,124171688809.0,58,67.0,male,0,18-30,hs
1432,1646,128422766598.0,35,366.0,male,0,30-45,masters
1433,1647,7119019639.0,15,-7.0,male,0,18-30,bachelors
1434,1648,144294179518.0,192,-67.0,male,0,18-30,bachelors
1435,1649,130655129737.0,75,-17.0,male,0,18-30,bachelors
1436,1650,138098633750.0,48,251.0,male,0,18-30,masters
1437,1652,126808307626.0,38,-26.0,female,0,30-45,bachelors
1438,1653,131102304694.0,50,276.0,male,0,18-30,hs
1439,1654,134318233552.0,108,119.0,male,0,18-30,professional
1440,1656,131854173986.0,68,301.0,male,0,,hs
1441,1657,117399499837.0,29,87.0,male,0,18-30,some
1442,1658,144868599570.0,48,11.0,male,0,18-30,bachelors
1443,1659,109365607775.0,46,-39.0,female,0,30-45,professional
1444,1660,132826250354.0,49,296.0,female,1,30-45,bachelors
1445,1661,132504900210.0,50,253.0,male,0,30-45,bachelors
1446,1664,121063858671.0,29,262.0,female,0,18-30,hs
1447,1665,128542238917.0,27,390.0,female,0,30-45,hs
1448,1666,117970072929.0,42,130.0,female,0,18-30,bachelors
1449,1667,49283211520.0,36,72.0,female,0,30-45,bachelors
1450,1668,119303271639.0,74,-56.0,male,1,18-30,bachelors
1451,1669,106554879931.0,46,63.0,male,0,30-45,bachelors
1452,1670,122435934956.0,41,-30.0,female,0,18-30,bachelors
1453,1671,127427862782.0,44,219.0,male,1,18-30,bachelors
1454,1672,129310804244.0,22,71.0,male,0,30-45,masters
1455,1673,124286604464.0,71,94.0,male,0,18-30,bachelors
1456,1674,132060221787.0,67,-41.0,male,0,30-45,some
1457,1675,135852721133.0,71,0.0,male,0,30-45,professional
1458,1676,119466791292.0,74,239.0,male,1,30-45,masters
1459,1677,125957429977.0,35,8.0,male,0,30-45,professional
1460,1678,129890679667.0,42,10.0,male,0,18-30,bachelors
1461,1679,28734069837.0,16,3.0,male,1,18-30,bachelors
1462,1681,30430361425.0,14,74.0,female,1,30-45,hs
1463,1682,129880626011.0,36,-3.0,male,0,45-60,hs
1464,1684,129173741018.0,43,17.0,male,0,18-30,some
1465,1685,132825417160.0,77,-50.0,female,0,18-30,hs
1466,1687,128687661986.0,101,-70.0,female,0,18-30,bachelors
1467,1688,135252790184.0,44,-35.0,male,0,30-45,bachelors
1468,1689,36063541590.0,23,41.0,male,1,18-30,bachelors
1469,1690,129599381557.0,60,-3.0,male,0,18-30,hs
1470,1691,72184622645.0,53,-79.0,male,0,18-30,professional
1471,1692,121496414578.0,55,118.0,male,1,18-30,bachelors
1472,1693,136779186259.0,50,94.0,male,0,30-45,bachelors
1473,1694,133537256553.0,62,245.0,female,0,30-45,bachelors
1474,1695,113241899573.0,174,-5.0,male,0,30-45,hs
1475,1696,131937961435.0,47,9.0,male,0,30-45,hs
1476,1698,102883039794.0,64,2.0,female,0,30-45,bachelors
1477,1699,129946477709.0,50,-16.0,male,0,18-30,professional
1478,1701,133642144003.0,34,-21.0,female,0,30-45,professional
1479,1702,123784266041.0,46,-6.0,male,1,18-30,masters
1480,1704,130212062021.0,134,125.0,female,1,30-45,masters
1481,1705,132036151819.0,90,-62.0,male,0,30-45,bachelors
1482,1706,131964613721.0,39,-40.0,female,0,30-45,bachelors
1483,1708,125071858443.0,71,48.0,male,1,18-30,bachelors
1484,1709,124301941337.0,59,256.0,male,0,Under 18,hs
1485,1710,126990808291.0,46,-43.0,male,0,18-30,masters
1486,1711,122415461365.0,33,6.0,male,0,30-45,professional
1487,1712,124628612011.0,72,57.0,male,1,45-60,masters
1488,1713,101017361402.0,34,178.0,male,0,18-30,hs
1489,1714,136449329506.0,74,31.0,female,0,45-60,hs
1490,1715,129091905700.0,50,-55.0,male,1,18-30,hs
1491,1716,81984729861.0,29,57.0,male,0,30-45,bachelors
1492,1719,133073419715.0,48,294.0,male,1,18-30,bachelors
1493,1720,124193801114.0,47,56.0,male,0,18-30,professional
1494,1721,127166358042.0,47,276.0,male,0,18-30,bachelors
1495,1722,128516305903.0,104,-118.0,female,0,18-30,professional
1496,1723,129744868142.0,48,-36.0,male,0,18-30,masters
1497,1725,126128045364.0,50,-14.0,female,0,30-45,professional
1498,1726,126687319633.0,42,187.0,male,0,18-30,professional
1499,1727,128439074214.0,131,114.0,female,0,30-45,hs
1500,1728,135783506348.0,31,37.0,male,0,30-45,bachelors
1501,1729,127033180550.0,64,-45.0,male,0,18-30,hs
1502,1731,129818767910.0,38,354.0,male,1,30-45,hs
1503,1732,131091124056.0,25,85.0,female,1,18-30,professional
1504,1733,122804692078.0,51,-47.0,male,1,18-30,bachelors
1505,1734,132974609374.0,113,87.0,male,1,45-60,masters
1506,1736,102042322031.0,75,-44.0,male,0,30-45,bachelors
1507,1737,5231679892.0,6,-2.0,male,0,18-30,hs
1508,1738,24614212201.0,6,13.0,female,0,18-30,hs
1509,1739,131066468093.0,42,-34.0,male,0,18-30,hs
1510,1740,129042085877.0,32,345.0,female,1,18-30,hs
1511,1741,113195254977.0,53,211.0,male,0,18-30,bachelors
1512,1744,29995861891.0,19,60.0,male,1,18-30,hs
1513,1745,135235126086.0,28,1.0,male,0,18-30,hs
1514,1746,106807881483.0,40,339.0,male,0,18-30,bachelors
1515,1747,128321066358.0,74,123.0,male,0,30-45,professional
1516,1748,125763905038.0,56,119.0,male,1,30-45,masters
1517,1749,123299103664.0,40,-25.0,female,0,18-30,bachelors
1518,1750,132655165380.0,153,27.0,male,0,45-60,masters
1519,1751,128577839664.0,80,188.0,male,0,30-45,doctorate
1520,1752,131459966619.0,28,15.0,male,0,18-30,hs
1521,1753,123866260167.0,39,24.0,male,0,18-30,professional
1522,1754,127282908123.0,48,71.0,female,0,18-30,professional
1523,1755,128805891285.0,41,-25.0,male,0,18-30,bachelors
1524,1756,132576609161.0,56,-3.0,female,0,18-30,bachelors
1525,1757,126470226908.0,26,108.0,male,0,18-30,bachelors
1526,1758,124368209252.0,37,95.0,male,1,18-30,bachelors
1527,1759,87129700209.0,59,58.0,female,0,30-45,bachelors
1528,1760,135076431250.0,51,24.0,female,0,Over 60,bachelors
1529,1761,132730066769.0,47,343.0,male,1,18-30,bachelors
1530,1762,127911655895.0,96,154.0,female,0,18-30,masters
1531,1763,133086990428.0,24,-23.0,male,0,18-30,bachelors
1532,1765,127321146349.0,74,240.0,male,0,30-45,hs
1533,1766,90681130916.0,85,-82.0,female,0,,hs
1534,1767,122672519137.0,39,17.0,male,0,Under 18,hs
1535,1768,122530612577.0,32,283.0,male,0,18-30,hs
1536,1769,36131980991.0,20,58.0,male,1,18-30,masters
1537,1770,75600333161.0,66,-21.0,male,0,Over 60,bachelors
1538,1771,125261847906.0,51,239.0,male,0,Under 18,hs
1539,1772,129677473343.0,41,341.0,male,0,,hs
1540,1773,117575954717.0,37,-27.0,male,0,18-30,bachelors
1541,1774,106766228131.0,62,47.0,female,0,18-30,professional
1542,1775,130274580216.0,56,-21.0,male,0,18-30,bachelors
1543,1776,132919168096.0,80,62.0,male,0,Under 18,bachelors
1544,1778,118402678073.0,35,-5.0,female,0,18-30,bachelors
1545,1779,9116313161.0,2,6.0,male,0,18-30,bachelors
1546,1780,134065061290.0,45,212.0,male,0,18-30,bachelors
1547,1781,129362155447.0,40,-30.0,male,0,18-30,masters
1548,1782,132332665300.0,41,229.0,male,0,18-30,hs
1549,1783,130759764578.0,43,286.0,male,1,18-30,hs
1550,1784,131146036596.0,48,-34.0,male,0,18-30,bachelors
1551,1785,126012098181.0,72,175.0,female,1,45-60,bachelors
1552,1787,125088116026.0,64,77.0,female,0,45-60,masters
1553,1788,114056936787.0,43,6.0,female,0,30-45,bachelors
1554,1789,125227169094.0,46,148.0,male,1,30-45,bachelors
1555,1790,130697110657.0,37,-25.0,male,0,30-45,hs
1556,1793,129819805512.0,33,-29.0,male,0,30-45,masters
1557,1794,126200533924.0,85,38.0,female,0,45-60,masters
1558,1795,27368620228.0,10,15.0,female,0,18-30,hs
1559,1796,59651838904.0,15,165.0,female,0,,masters
1560,1797,131608733212.0,36,458.0,male,0,45-60,professional
1561,1798,125137780824.0,89,192.0,male,0,18-30,hs
1562,1799,120575025912.0,45,67.0,male,0,30-45,professional
1563,1801,133447550578.0,47,264.0,female,1,18-30,bachelors
1564,1802,125404136309.0,43,-50.0,male,0,30-45,professional
1565,1803,131082275475.0,103,-90.0,male,0,18-30,hs
1566,1804,132515090685.0,50,-30.0,male,0,30-45,bachelors
1567,1806,131268175446.0,90,-103.0,male,0,,hs
1568,1807,132037131360.0,50,12.0,male,0,18-30,bachelors
1569,1808,135484083367.0,40,71.0,male,0,30-45,bachelors
1570,1809,131911066912.0,70,-72.0,male,0,18-30,professional
1571,1810,128272519900.0,33,90.0,male,0,18-30,bachelors
1572,1811,120549647588.0,53,177.0,male,0,18-30,bachelors
1573,1812,124906422136.0,42,-35.0,male,0,18-30,bachelors
1574,1814,125695856290.0,48,225.0,male,0,30-45,bachelors
1575,1815,133107046120.0,64,264.0,female,0,30-45,bachelors
1576,1816,133820973645.0,56,0.0,male,1,30-45,bachelors
1577,1818,125335707051.0,142,-36.0,female,1,45-60,bachelors
1578,1819,128583721415.0,76,96.0,male,0,30-45,professional
1579,1820,12619881702.0,3,0.0,male,0,18-30,bachelors
1580,1821,62170471474.0,58,14.0,female,0,45-60,professional
1581,1822,133038418922.0,35,97.0,male,1,30-45,bachelors
1582,1823,129351706925.0,75,66.0,female,0,30-45,masters
1583,1824,127190208010.0,41,161.0,male,0,18-30,hs
1584,1826,118466520954.0,73,195.0,female,0,18-30,masters
1585,1827,131947633420.0,109,-8.0,male,0,Over 60,bachelors
1586,1828,110706908345.0,57,123.0,female,1,30-45,hs
1587,1829,121374040375.0,36,51.0,male,0,30-45,bachelors
1588,1830,124867901644.0,75,193.0,female,0,18-30,bachelors
1589,1831,131985685911.0,69,-51.0,male,0,18-30,hs
1590,1832,80038198071.0,30,-38.0,male,0,18-30,bachelors
1591,1834,126483818373.0,62,50.0,male,0,30-45,professional
1592,1835,128403215694.0,28,8.0,male,1,18-30,bachelors
1593,1836,127602654695.0,57,158.0,female,0,18-30,professional
1594,1837,125788551888.0,113,30.0,female,1,18-30,bachelors
1595,1838,130980445232.0,104,-65.0,male,0,18-30,bachelors
1596,1839,116569649878.0,66,-6.0,male,0,18-30,masters
1597,1840,132502251230.0,49,16.0,female,0,30-45,bachelors
1598,1841,11965529202.0,4,27.0,male,1,,bachelors
1599,1842,131319718925.0,42,-18.0,female,0,18-30,hs
1600,1843,128129486274.0,51,185.0,male,0,18-30,bachelors
1601,1845,136451194677.0,208,-161.0,male,0,45-60,hs
1602,1846,71433826356.0,37,17.0,female,0,18-30,professional
1603,1847,125906558915.0,51,257.0,male,0,30-45,bachelors
1604,1848,27453449238.0,4,34.0,male,0,30-45,masters
1605,1849,139844621310.0,91,-1.0,male,0,18-30,bachelors
1606,1850,134036324920.0,45,-6.0,male,0,30-45,hs
1607,1851,139989515330.0,52,272.0,male,0,30-45,masters
1608,1852,88727896513.0,38,-29.0,female,0,30-45,hs
1609,1853,126785964579.0,38,-76.0,male,0,30-45,some
1610,1854,42260759476.0,51,-33.0,female,0,18-30,professional
1611,1855,130293653035.0,24,236.0,female,0,45-60,hs
1612,1856,126045088165.0,54,-29.0,female,0,30-45,professional
1613,1858,127728266152.0,112,-126.0,male,1,18-30,professional
1614,1859,67863912214.0,17,189.0,male,0,18-30,hs
1615,1860,127573547127.0,30,335.0,male,0,30-45,professional
1616,1861,117191645625.0,37,282.0,male,1,18-30,hs
1617,1862,127871169247.0,44,300.0,male,0,30-45,bachelors
1618,1863,131788301944.0,72,31.0,male,0,30-45,bachelors
1619,1864,114404480341.0,50,-10.0,female,1,45-60,hs
1620,1865,132391431892.0,39,-26.0,male,0,18-30,professional
1621,1866,123943231539.0,48,-20.0,male,1,18-30,bachelors
1622,1867,131385323903.0,36,7.0,female,0,18-30,professional
1623,1868,127856396247.0,56,246.0,female,0,30-45,bachelors
1624,1869,134303869224.0,67,-40.0,male,0,30-45,hs
1625,1871,135228013322.0,68,-49.0,male,0,18-30,bachelors
1626,1873,130889967971.0,97,55.0,female,1,45-60,hs
1627,1875,128784647950.0,33,348.0,male,1,30-45,hs
1628,1876,125540522410.0,91,-47.0,female,0,45-60,hs
1629,1877,102230354136.0,35,197.0,male,0,30-45,hs
1630,1878,133287935564.0,59,156.0,male,1,18-30,professional
1631,1879,128180750194.0,65,177.0,male,0,30-45,bachelors
1632,1880,132207621596.0,53,95.0,female,0,Over 60,masters
1633,1881,135113227129.0,71,111.0,male,0,30-45,hs
1634,1882,125874853296.0,88,-40.0,male,0,18-30,bachelors
1635,1883,13074345109.0,5,16.0,female,1,18-30,hs
1636,1884,134237077888.0,63,297.0,male,0,45-60,masters
1637,1885,129277661733.0,50,-63.0,female,0,18-30,hs
1638,1886,125462757472.0,31,244.0,male,0,18-30,bachelors
1639,1888,102008495264.0,53,-45.0,male,0,18-30,bachelors
1640,1890,113162780045.0,47,38.0,female,0,Over 60,some
1641,1891,129952287211.0,83,233.0,female,0,30-45,hs
1642,1892,105126911936.0,40,20.0,female,0,30-45,hs
1643,1893,129680446927.0,23,-20.0,male,0,30-45,professional
1644,1894,124599060678.0,57,97.0,male,0,18-30,hs
1645,1895,131172329004.0,38,335.0,male,0,30-45,bachelors
1646,1896,7497990850.0,3,4.0,female,1,30-45,masters
1647,1897,127830269601.0,28,-30.0,male,0,18-30,hs
1648,1898,27409377271.0,11,2.0,male,0,18-30,professional
1649,1899,124839057494.0,66,253.0,male,0,18-30,bachelors
1650,1900,125821409638.0,26,17.0,female,1,18-30,masters
1651,1901,126959469190.0,62,-81.0,female,1,18-30,bachelors
1652,1902,132835002904.0,57,-59.0,male,1,18-30,bachelors
1653,1904,123729838317.0,33,-28.0,male,0,30-45,bachelors
1654,1906,139534052307.0,61,-42.0,male,0,30-45,hs
1655,1907,133065707477.0,76,32.0,male,0,45-60,bachelors
1656,1909,128477500653.0,125,-73.0,male,0,18-30,professional
1657,1910,122368945855.0,70,-31.0,male,1,18-30,hs
1658,1911,3280899763.0,0,7.0,male,0,18-30,masters
1659,1912,137171810235.0,53,17.0,male,0,18-30,bachelors
1660,1913,2467919374.0,3,0.0,female,0,18-30,hs
1661,1915,130343424001.0,69,35.0,male,1,18-30,bachelors
1662,1916,129391472335.0,40,113.0,male,0,18-30,some
1663,1917,127376634798.0,41,-34.0,male,0,30-45,hs
1664,1919,133447778352.0,49,366.0,female,1,45-60,hs
1665,1920,11450774051.0,11,4.0,male,1,18-30,hs
1666,1921,125384085015.0,72,-36.0,male,0,18-30,hs
1667,1922,129340247229.0,212,6.0,male,0,18-30,hs
1668,1923,114791114071.0,56,286.0,male,0,18-30,bachelors
1669,1924,125203301518.0,23,-44.0,male,0,18-30,hs
1670,1925,132771789504.0,77,230.0,male,0,18-30,hs
1671,1926,130658087808.0,54,111.0,female,0,30-45,some
1672,1928,128543114186.0,68,-97.0,male,0,30-45,masters
1673,1930,127952494677.0,64,-54.0,male,0,18-30,masters
1674,1931,125219442568.0,62,175.0,female,1,45-60,hs
1675,1932,131873079779.0,43,95.0,male,0,30-45,professional
1676,1933,130548796945.0,207,0.0,male,0,30-45,bachelors
1677,1934,129364447623.0,65,289.0,female,0,18-30,bachelors
1678,1935,131162100227.0,37,-5.0,male,0,45-60,professional
1679,1936,137687266911.0,28,300.0,male,0,18-30,hs
1680,1939,101201435398.0,63,137.0,female,0,18-30,masters
1681,1940,126841358091.0,52,123.0,female,1,30-45,professional
